hour,dispatch_date,lat,lng,crime
11.0,2024-03-15,39.94498725,-75.21482748,Other Assaults
14.0,2024-05-03,,,Forgery and Counterfeiting
18.0,2024-03-10,39.93781526,-75.18595766,Other Assaults
20.0,2024-05-23,39.96029339,-75.21502049,Other Assaults
9.0,2024-05-06,,,Forgery and Counterfeiting
0.0,2024-05-20,40.03460265,-75.08559088,Other Assaults
17.0,2024-05-24,40.03996561,-75.07736428,Other Assaults
19.0,2024-05-15,40.0290336,-75.05826229,Thefts
14.0,2024-01-12,39.97076659,-75.16314403,Vandalism/Criminal Mischief
20.0,2024-02-28,39.98777389,-75.12032167,Other Assaults
2.0,2024-02-12,39.95610367,-75.18547256,DRIVING UNDER THE INFLUENCE
10.0,2024-03-11,,,Motor Vehicle Theft
9.0,2024-02-18,39.96304212,-75.228875,Other Assaults
11.0,2024-05-31,40.0038034,-75.17850091,Fraud
8.0,2024-02-09,39.97539671,-75.16557623,Motor Vehicle Theft
15.0,2024-01-10,39.97549574,-75.26408394,Motor Vehicle Theft
11.0,2024-03-02,39.99709093,-75.18623107,Vandalism/Criminal Mischief
21.0,2024-04-06,39.97996849,-75.22510284,Vandalism/Criminal Mischief
12.0,2024-06-03,39.93592437,-75.16493573,Thefts
15.0,2024-07-29,39.94931013,-75.1608131,Thefts
7.0,2024-06-09,39.99569773,-75.18558046,Other Assaults
18.0,2024-02-09,39.95221731,-75.16167311,Thefts
14.0,2024-01-26,39.98425093,-75.24438983,Motor Vehicle Theft
12.0,2024-02-06,40.05828933,-75.0754581,Motor Vehicle Theft
21.0,2024-05-02,,,All Other Offenses
16.0,2024-06-17,39.95390483,-75.23339887,Fraud
17.0,2024-05-20,40.03177162,-75.18256436,Vandalism/Criminal Mischief
15.0,2024-05-03,39.96605864,-75.23729633,All Other Offenses
22.0,2024-05-21,40.05228432,-75.06238881,Other Assaults
10.0,2024-04-02,39.94935546,-75.16126321,Other Assaults
14.0,2024-03-05,40.0267864,-75.14378413,Weapon Violations
12.0,2024-01-06,40.0533056,-75.03035587,Motor Vehicle Theft
20.0,2024-06-17,40.0290336,-75.05826229,Thefts
13.0,2024-07-09,39.97767751,-75.22203135,Thefts
12.0,2024-02-27,39.9824919,-75.17253532,Burglary Residential
0.0,2024-03-23,39.99649622,-75.11537752,All Other Offenses
12.0,2024-06-26,39.91754639,-75.23005212,Fraud
2.0,2024-06-05,39.95684557,-75.21253261,Vandalism/Criminal Mischief
19.0,2024-06-05,40.03570679,-75.16254187,Other Assaults
7.0,2024-03-04,39.99198336,-75.18936668,Other Assaults
17.0,2024-06-10,,,Thefts
9.0,2024-02-29,40.02039398,-75.15216132,Vandalism/Criminal Mischief
12.0,2024-01-10,40.07624787,-75.19459674,Motor Vehicle Theft
18.0,2024-05-16,40.00003628,-75.07262343,Other Assaults
15.0,2024-03-24,40.029483,-75.146851,Thefts
3.0,2024-07-09,40.02668454,-75.14132424,Aggravated Assault Firearm
8.0,2024-01-29,39.97501941,-75.20710939,Motor Vehicle Theft
16.0,2024-07-01,40.06827037,-75.18007826,Theft from Vehicle
14.0,2024-03-10,39.98720466,-75.14107585,Thefts
14.0,2024-02-11,39.95521731,-75.21911681,Other Assaults
9.0,2024-03-11,39.88390405,-75.23066879,All Other Offenses
23.0,2024-02-08,40.10325868,-75.02908727,All Other Offenses
10.0,2024-01-09,39.93581319,-75.14739753,Motor Vehicle Theft
15.0,2024-02-12,40.03575728,-75.16537324,Fraud
20.0,2024-04-30,39.92475086,-75.23477899,Other Assaults
14.0,2024-06-17,40.0408649,-75.07510232,Thefts
9.0,2024-02-27,39.96278071,-75.22681581,All Other Offenses
8.0,2024-03-07,39.97950628,-75.25185438,Motor Vehicle Theft
17.0,2024-04-03,39.97139807,-75.18084521,Motor Vehicle Theft
16.0,2024-02-13,39.95510199,-75.16581061,Other Assaults
21.0,2024-03-11,39.92692538,-75.22702091,All Other Offenses
23.0,2024-03-10,,,Motor Vehicle Theft
22.0,2024-03-07,,,Motor Vehicle Theft
9.0,2024-05-03,40.0360188,-75.04070185,Other Assaults
13.0,2024-04-29,40.00939203,-75.15067083,Vandalism/Criminal Mischief
13.0,2024-04-29,40.05848269,-75.13921632,Other Assaults
12.0,2024-03-14,39.94996375,-75.16296507,All Other Offenses
22.0,2024-04-06,39.95946788,-75.22497152,All Other Offenses
12.0,2024-03-14,40.04156983,-75.14530185,Other Assaults
18.0,2024-04-17,39.9993126,-75.17172478,Weapon Violations
22.0,2024-02-26,39.95179485,-75.19018914,Disorderly Conduct
9.0,2024-05-17,39.98402424,-75.1633104,Other Assaults
12.0,2024-02-13,40.06634109,-75.18050378,Aggravated Assault No Firearm
8.0,2024-03-03,39.97394646,-75.24220239,All Other Offenses
18.0,2024-06-01,40.0408649,-75.07510232,Thefts
8.0,2024-03-28,39.96143352,-75.23509194,Motor Vehicle Theft
9.0,2024-06-04,39.99687149,-75.11303272,Fraud
9.0,2024-03-04,39.98457995,-75.13312134,Motor Vehicle Theft
19.0,2024-06-02,39.9356856,-75.17282697,Other Assaults
19.0,2024-03-27,40.04092588,-75.15657399,Fraud
6.0,2024-01-31,40.00797686,-75.15239251,Vandalism/Criminal Mischief
23.0,2024-04-05,39.97990234,-75.22722609,Vandalism/Criminal Mischief
14.0,2024-06-25,40.02740722,-75.03010037,Burglary Non-Residential
12.0,2024-05-19,39.96619221,-75.23831839,Other Assaults
16.0,2024-03-26,39.91874489,-75.18701504,Other Assaults
18.0,2024-04-22,39.97036336,-75.21311095,Other Assaults
8.0,2024-07-22,40.02668341,-75.21897538,Thefts
10.0,2024-03-25,39.96977521,-75.20734291,All Other Offenses
10.0,2024-05-19,40.05555537,-75.04919712,Thefts
13.0,2024-03-23,,,Motor Vehicle Theft
15.0,2024-05-11,39.96415181,-75.15829927,Motor Vehicle Theft
11.0,2024-03-15,,,Motor Vehicle Theft
15.0,2024-07-03,39.97964322,-75.2462916,Aggravated Assault Firearm
0.0,2024-05-21,39.90932079,-75.16474612,All Other Offenses
9.0,2024-01-06,40.03685886,-75.06692771,Other Assaults
22.0,2024-02-16,39.95721706,-75.2417568,All Other Offenses
20.0,2024-07-20,40.04181505,-75.08048974,DRIVING UNDER THE INFLUENCE
12.0,2024-06-13,40.02289782,-75.15646682,All Other Offenses
9.0,2024-06-02,39.9654268,-75.18966397,Motor Vehicle Theft
12.0,2024-06-22,39.97874759,-75.15400776,Thefts
7.0,2024-06-06,39.99951548,-75.07129489,Motor Vehicle Theft
17.0,2024-06-16,40.03194598,-75.06891359,Other Assaults
23.0,2024-06-20,39.96476155,-75.22721368,Other Assaults
18.0,2024-03-29,39.96071406,-75.19964409,Robbery No Firearm
18.0,2024-04-21,39.92590312,-75.14106979,Motor Vehicle Theft
3.0,2024-01-29,40.04045109,-75.06558375,Motor Vehicle Theft
21.0,2024-05-25,39.98690779,-75.16140149,Other Assaults
15.0,2024-02-02,39.95218006,-75.16615407,Other Assaults
3.0,2024-02-20,40.02646195,-75.18262062,Motor Vehicle Theft
21.0,2024-02-16,39.98201507,-75.18369878,Motor Vehicle Theft
18.0,2024-06-05,39.9959427,-75.11949732,Narcotic / Drug Law Violations
11.0,2024-05-09,40.02158606,-75.12771725,All Other Offenses
17.0,2024-04-14,39.91518473,-75.16320002,Other Assaults
1.0,2024-05-22,39.90226348,-75.14257725,Other Assaults
13.0,2024-05-13,39.98959039,-75.14546735,Other Assaults
17.0,2024-07-03,39.94350898,-75.1809025,Vandalism/Criminal Mischief
17.0,2024-06-06,39.96567949,-75.18901234,Other Assaults
0.0,2024-06-13,40.03151951,-75.13234907,Arson
8.0,2024-02-29,,,Vandalism/Criminal Mischief
11.0,2024-05-29,40.03158835,-75.04100154,Thefts
4.0,2024-06-14,39.9606023,-75.14617764,All Other Offenses
21.0,2024-04-09,40.07699263,-75.03440122,Motor Vehicle Theft
16.0,2024-05-27,40.05357882,-75.15898475,Rape
8.0,2024-05-22,39.95730486,-75.14041499,Vandalism/Criminal Mischief
2.0,2024-03-23,40.00984374,-75.08046689,Weapon Violations
11.0,2024-08-09,40.03590128,-75.06289571,Thefts
17.0,2024-05-08,39.92941641,-75.16954027,Vandalism/Criminal Mischief
19.0,2024-04-10,39.98776148,-75.16907613,Other Assaults
15.0,2024-06-13,,,Other Assaults
16.0,2024-06-04,39.94608251,-75.23757129,Fraud
0.0,2024-04-15,39.91709276,-75.2310615,Motor Vehicle Theft
14.0,2024-06-03,40.01685409,-75.13898154,Thefts
11.0,2024-06-30,39.97465664,-75.16479638,Burglary Residential
10.0,2024-06-01,39.99619941,-75.17983049,Motor Vehicle Theft
10.0,2024-04-05,40.07339468,-75.17283245,Motor Vehicle Theft
10.0,2024-04-18,39.95284761,-75.18881862,All Other Offenses
19.0,2024-03-14,40.02308262,-75.11941331,Other Assaults
9.0,2024-06-13,39.96515004,-75.14269307,Theft from Vehicle
11.0,2024-05-02,40.00644338,-75.16916722,Other Assaults
18.0,2024-08-19,39.96299241,-75.14675569,Thefts
10.0,2024-06-19,40.02791078,-75.17489764,Fraud
15.0,2024-07-02,39.90910673,-75.17532161,Thefts
18.0,2024-04-27,39.95125387,-75.16931679,Thefts
10.0,2024-03-21,40.04351104,-75.06705082,Other Assaults
21.0,2024-06-23,40.00162931,-75.14611144,Thefts
9.0,2024-07-29,40.03065514,-75.1710779,Theft from Vehicle
14.0,2024-07-25,39.99808675,-75.1199579,Aggravated Assault No Firearm
12.0,2024-04-23,40.01341071,-75.18450143,Other Sex Offenses (Not Commercialized)
11.0,2024-05-15,40.02764416,-75.11941326,Vandalism/Criminal Mischief
17.0,2024-04-23,39.96957398,-75.2145635,Other Assaults
13.0,2024-05-07,39.92415385,-75.16803651,All Other Offenses
11.0,2024-01-20,39.9865476,-75.1816472,Fraud
21.0,2024-07-12,39.95349441,-75.21472477,Thefts
13.0,2024-07-05,39.95546117,-75.22785174,Theft from Vehicle
11.0,2024-04-15,40.04204436,-75.0629211,All Other Offenses
12.0,2024-07-24,40.07341666,-75.17785861,Other Assaults
9.0,2024-04-30,40.02950134,-75.15668027,All Other Offenses
10.0,2024-05-25,40.01810604,-75.1553953,All Other Offenses
0.0,2024-06-21,40.0344245,-75.16572465,Other Assaults
21.0,2024-06-28,39.94029176,-75.21182328,Burglary Residential
19.0,2024-02-24,39.96972607,-75.24036233,Other Assaults
13.0,2024-05-10,40.06892243,-74.98710739,Vandalism/Criminal Mischief
13.0,2024-01-10,39.92601237,-75.18386136,Vandalism/Criminal Mischief
19.0,2024-03-05,40.0265207,-75.17347158,Motor Vehicle Theft
11.0,2024-07-29,40.03273685,-75.17735574,Thefts
10.0,2024-06-16,39.9686936,-75.13905486,Thefts
18.0,2024-06-13,,,All Other Offenses
15.0,2024-05-02,40.04194805,-75.06886596,Other Assaults
14.0,2024-06-21,40.08781686,-75.0446412,Thefts
14.0,2024-06-05,39.96029339,-75.21502049,Other Assaults
15.0,2024-03-15,39.97967982,-75.18017635,Other Assaults
23.0,2024-02-15,40.04781406,-75.01363536,Vandalism/Criminal Mischief
9.0,2024-06-11,39.94555139,-75.2385533,Thefts
14.0,2024-04-23,39.99100541,-75.12058043,All Other Offenses
16.0,2024-05-22,40.0770469,-75.16668187,Aggravated Assault Firearm
15.0,2024-02-29,40.03957544,-75.15128043,Vandalism/Criminal Mischief
16.0,2024-06-10,39.94970499,-75.14391542,All Other Offenses
8.0,2024-06-05,39.97004082,-75.22012312,Fraud
7.0,2024-03-11,40.06791801,-75.07513782,Burglary Residential
22.0,2024-03-24,40.0382418,-75.04917913,All Other Offenses
19.0,2024-04-24,40.03671424,-75.03848906,Other Assaults
10.0,2024-03-23,40.00147065,-75.13839999,Narcotic / Drug Law Violations
12.0,2024-07-22,39.94205673,-75.15410266,Thefts
1.0,2024-06-05,40.037794,-75.177635,All Other Offenses
13.0,2024-03-08,40.03004553,-75.14629177,Vandalism/Criminal Mischief
1.0,2024-03-27,39.99121658,-75.16213639,Vandalism/Criminal Mischief
9.0,2024-04-26,39.98622359,-75.23164448,Other Assaults
0.0,2024-03-11,39.98238892,-75.17106728,Other Assaults
5.0,2024-05-17,40.01219294,-75.06928966,Thefts
5.0,2024-06-19,39.99152165,-75.15698047,Vandalism/Criminal Mischief
16.0,2024-02-29,39.92820323,-75.16462569,Other Assaults
21.0,2024-01-31,39.92387262,-75.23329621,All Other Offenses
12.0,2024-03-14,39.9911718,-75.0919249,Fraud
16.0,2024-03-31,40.08229737,-75.04932267,Vandalism/Criminal Mischief
13.0,2024-01-01,,,Motor Vehicle Theft
15.0,2024-05-22,39.93313369,-75.18790501,Other Assaults
21.0,2024-07-30,39.92849388,-75.21839217,Aggravated Assault No Firearm
8.0,2024-06-24,40.02948642,-75.07755021,Other Assaults
15.0,2024-07-18,40.05063802,-75.01122008,Thefts
10.0,2024-05-02,39.94820662,-75.23377963,Receiving Stolen Property
17.0,2024-04-25,40.00782858,-75.10660672,Other Assaults
17.0,2024-04-03,40.00782858,-75.10660672,Other Assaults
15.0,2024-01-18,39.97178134,-75.18585872,Motor Vehicle Theft
15.0,2024-05-25,40.01074286,-75.15345916,Fraud
14.0,2024-04-13,40.00946707,-75.14290618,Fraud
13.0,2024-05-17,39.9217134,-75.16016207,Vandalism/Criminal Mischief
17.0,2024-08-03,40.04767528,-75.20424274,Theft from Vehicle
18.0,2024-06-24,39.95883503,-75.24450091,Other Assaults
16.0,2024-02-22,39.99754138,-75.1651365,Vandalism/Criminal Mischief
22.0,2024-02-09,40.08043687,-74.97321716,All Other Offenses
9.0,2024-04-11,40.0731113,-75.04614128,Theft from Vehicle
8.0,2024-05-16,39.93904472,-75.19410168,Other Assaults
4.0,2024-05-30,39.97236804,-75.18538713,Vandalism/Criminal Mischief
10.0,2024-04-03,39.94073625,-75.22483412,Burglary Residential
4.0,2024-06-02,40.02584546,-75.11011579,Robbery Firearm
21.0,2024-06-01,39.95949773,-75.22320617,Vandalism/Criminal Mischief
22.0,2024-04-03,40.05244205,-75.15004656,Weapon Violations
13.0,2024-03-10,39.96933003,-75.23010548,Fraud
21.0,2024-01-27,39.96144787,-75.15267606,Other Assaults
10.0,2024-03-19,39.96933003,-75.23010548,Fraud
14.0,2024-03-05,40.04036682,-75.18703284,Motor Vehicle Theft
16.0,2024-05-01,39.99037483,-75.16899886,Weapon Violations
3.0,2024-03-18,39.97417032,-75.18043587,Other Assaults
20.0,2024-05-17,40.05062993,-75.01121836,Thefts
18.0,2024-04-22,39.95151851,-75.20327667,Other Assaults
9.0,2024-08-08,40.0634581,-75.0690202,Theft from Vehicle
17.0,2024-04-10,40.00505856,-75.17288661,Vandalism/Criminal Mischief
15.0,2024-06-10,39.93844644,-75.23176136,Motor Vehicle Theft
10.0,2024-06-25,39.90500332,-75.23923014,Thefts
16.0,2024-03-18,39.97772242,-75.23829965,Receiving Stolen Property
17.0,2024-01-15,40.01679873,-75.13980839,Other Assaults
20.0,2024-01-01,40.05601868,-75.00992058,Arson
15.0,2024-03-14,39.91715777,-75.16676711,Other Assaults
18.0,2024-03-11,39.98450488,-75.17104563,All Other Offenses
18.0,2024-05-23,40.03093163,-75.21192141,Thefts
13.0,2024-05-09,40.00273243,-75.15306651,Thefts
19.0,2024-05-30,39.95912937,-75.15875183,Theft from Vehicle
14.0,2024-05-20,40.04068388,-75.06378009,Thefts
21.0,2024-02-29,39.99079545,-75.0979972,All Other Offenses
11.0,2024-07-11,40.02267716,-75.1570347,Fraud
12.0,2024-03-29,39.92161891,-75.23157413,Other Assaults
18.0,2024-06-05,39.95912646,-75.22878955,Weapon Violations
14.0,2024-02-12,39.98079468,-75.1201476,Motor Vehicle Theft
15.0,2024-05-09,,,Fraud
18.0,2024-04-01,39.92798621,-75.24299874,Thefts
11.0,2024-04-18,40.0135782,-75.06081941,Motor Vehicle Theft
15.0,2024-05-16,,,Thefts
15.0,2024-05-26,39.92305262,-75.17782519,Vandalism/Criminal Mischief
9.0,2024-02-08,39.97490907,-75.16203877,Motor Vehicle Theft
17.0,2024-05-01,39.95390969,-75.19456149,Other Assaults
11.0,2024-06-18,39.98209234,-75.11244934,Burglary Residential
16.0,2024-04-01,40.0700863,-75.16437278,Other Assaults
17.0,2024-06-28,39.94173752,-75.14913674,Thefts
13.0,2024-07-04,40.07247306,-75.19442862,Thefts
17.0,2024-05-08,39.91834772,-75.22828677,Vandalism/Criminal Mischief
13.0,2024-03-15,40.05814117,-75.01664477,Fraud
0.0,2024-06-29,39.98098553,-75.18304265,Thefts
0.0,2024-05-26,39.98781717,-75.16203146,Vandalism/Criminal Mischief
7.0,2024-02-20,,,Motor Vehicle Theft
19.0,2024-05-03,,,Fraud
11.0,2024-04-05,40.01241991,-75.15844398,Thefts
18.0,2024-05-10,39.979185,-75.16324435,All Other Offenses
18.0,2024-05-22,40.03295255,-75.09133186,Weapon Violations
14.0,2024-06-14,39.97530885,-75.24778233,Vandalism/Criminal Mischief
20.0,2024-03-04,39.93781087,-75.19121062,Fraud
7.0,2024-07-12,39.92599833,-75.22798318,Theft from Vehicle
12.0,2024-05-26,39.96262463,-75.14144139,Burglary Non-Residential
15.0,2024-05-07,39.99559204,-75.1504065,Other Assaults
19.0,2024-03-03,40.04099843,-75.22006356,Vandalism/Criminal Mischief
18.0,2024-05-01,40.00191172,-75.10606623,Vandalism/Criminal Mischief
20.0,2024-04-06,39.883489,-75.23237,Thefts
10.0,2024-01-27,40.03028182,-75.06990581,Fraud
0.0,2024-03-25,40.07686794,-75.0259984,Vandalism/Criminal Mischief
19.0,2024-06-18,40.04198869,-75.12159086,All Other Offenses
23.0,2024-04-21,40.03184802,-75.12840111,Other Assaults
1.0,2024-01-17,40.04477026,-75.14863292,Other Assaults
10.0,2024-04-19,39.98652102,-75.17940122,Thefts
15.0,2024-02-09,39.95861889,-75.24503905,Motor Vehicle Theft
13.0,2024-05-25,40.05533251,-75.17795043,Other Assaults
13.0,2024-06-03,,,All Other Offenses
10.0,2024-03-26,39.99745686,-75.16408547,Other Assaults
11.0,2024-03-17,40.00458426,-75.17395783,Other Assaults
3.0,2024-04-08,40.02153256,-75.16386869,Robbery No Firearm
16.0,2024-06-19,39.883896,-75.230667,Thefts
13.0,2024-06-24,40.10062433,-75.02652434,Thefts
20.0,2024-04-11,40.03173807,-75.17891466,Narcotic / Drug Law Violations
8.0,2024-05-15,40.03491648,-75.01537012,Theft from Vehicle
17.0,2024-06-26,40.10062433,-75.02652434,Thefts
11.0,2024-04-15,39.95224845,-75.17543548,Motor Vehicle Theft
20.0,2024-01-22,39.95066691,-75.14714321,All Other Offenses
18.0,2024-01-27,40.03496952,-75.04088482,Fraud
1.0,2024-05-06,,,Other Assaults
13.0,2024-02-10,39.9492627,-75.14784108,Vandalism/Criminal Mischief
12.0,2024-04-11,40.05878901,-75.08219161,Other Assaults
15.0,2024-02-24,40.01518665,-75.08768478,Other Assaults
11.0,2024-05-01,40.03333219,-75.03872953,Fraud
17.0,2024-02-08,40.00645788,-75.0962892,Other Assaults
18.0,2024-02-19,39.99629996,-75.12859169,Other Assaults
14.0,2024-04-22,40.06552767,-75.1527809,Other Assaults
20.0,2024-04-28,,,Other Assaults
12.0,2024-06-17,39.93578724,-75.17753351,Other Assaults
11.0,2024-05-22,39.96432627,-75.19468037,Vandalism/Criminal Mischief
12.0,2024-06-25,40.03138603,-75.0328708,Theft from Vehicle
22.0,2024-06-21,39.94693703,-75.16102755,Robbery Firearm
6.0,2024-01-03,40.00960643,-75.15661069,Motor Vehicle Theft
20.0,2024-02-20,39.97257087,-75.23690335,Other Assaults
21.0,2024-05-02,,,Fraud
0.0,2024-05-02,39.96415942,-75.21804983,All Other Offenses
8.0,2024-05-17,40.06887721,-75.00526023,Thefts
15.0,2024-04-12,39.96415624,-75.21577197,Other Assaults
18.0,2024-02-05,39.99199412,-75.17511824,Weapon Violations
23.0,2024-02-09,40.05385738,-75.14400031,Motor Vehicle Theft
18.0,2024-06-06,40.05784778,-75.04644274,Vandalism/Criminal Mischief
12.0,2024-02-02,40.09072332,-75.04296949,Fraud
9.0,2024-06-02,39.9975333,-75.16513472,Aggravated Assault No Firearm
11.0,2024-06-23,40.03913101,-75.11006955,Aggravated Assault No Firearm
16.0,2024-06-27,40.04178821,-75.15709817,All Other Offenses
12.0,2024-05-11,39.94222855,-75.16936168,Motor Vehicle Theft
15.0,2024-03-29,39.9862076,-75.15660258,Thefts
15.0,2024-05-03,,,Fraud
11.0,2024-04-16,,,Fraud
15.0,2024-04-29,,,Vandalism/Criminal Mischief
20.0,2024-04-29,,,Vandalism/Criminal Mischief
11.0,2024-06-15,39.99199601,-75.09675606,Burglary Non-Residential
13.0,2024-04-01,40.07333413,-75.07845867,Thefts
14.0,2024-03-16,40.0882673,-74.98216065,Vandalism/Criminal Mischief
12.0,2024-06-08,39.98536144,-75.18576582,Other Assaults
17.0,2024-04-12,39.98680071,-75.18103186,Narcotic / Drug Law Violations
9.0,2024-05-28,39.97678799,-75.255687,Vandalism/Criminal Mischief
11.0,2024-02-03,39.92188484,-75.23602881,All Other Offenses
9.0,2024-01-29,39.95430822,-75.22405744,Motor Vehicle Theft
0.0,2024-04-27,40.03689289,-75.03111154,Thefts
16.0,2024-05-07,,,All Other Offenses
16.0,2024-06-12,40.11652042,-75.00535552,Fraud
11.0,2024-02-08,39.99496736,-75.09757303,Motor Vehicle Theft
9.0,2024-02-10,40.06110353,-75.02306959,Motor Vehicle Theft
17.0,2024-05-19,39.99687548,-75.16394824,Other Assaults
18.0,2024-06-29,39.97235375,-75.16676334,Other Assaults
8.0,2024-01-20,39.94070902,-75.17287168,Motor Vehicle Theft
11.0,2024-01-16,39.98718227,-75.15057385,Motor Vehicle Theft
10.0,2024-04-05,40.01199052,-75.18644335,Thefts
17.0,2024-05-21,39.9819234,-75.15587523,Fraud
0.0,2024-04-13,40.08439418,-74.96906614,Other Assaults
14.0,2024-05-21,39.95492512,-75.21131114,All Other Offenses
10.0,2024-03-06,39.92015506,-75.23017079,Vandalism/Criminal Mischief
8.0,2024-01-07,40.04618146,-75.17289835,Motor Vehicle Theft
15.0,2024-05-21,39.99910478,-75.14091966,All Other Offenses
17.0,2024-02-21,39.96919946,-75.21754203,Other Assaults
12.0,2024-07-16,40.01442227,-75.15342271,Aggravated Assault No Firearm
16.0,2024-08-14,40.03006942,-75.05602341,Thefts
11.0,2024-05-22,40.01885957,-75.12718814,Vandalism/Criminal Mischief
17.0,2024-06-20,40.05835181,-75.15286568,Aggravated Assault No Firearm
8.0,2024-01-24,40.03248321,-75.03622861,Motor Vehicle Theft
23.0,2024-02-07,40.02393469,-75.04972026,Motor Vehicle Theft
8.0,2024-06-12,40.04957262,-75.17723431,Vandalism/Criminal Mischief
23.0,2024-02-23,40.03820676,-75.08992716,Fraud
12.0,2024-01-27,40.03723019,-75.21461648,Motor Vehicle Theft
9.0,2024-02-07,40.06360477,-75.15160669,Motor Vehicle Theft
0.0,2024-05-10,40.04609058,-75.1488715,Thefts
0.0,2024-05-03,39.93018352,-75.14960924,Burglary Residential
0.0,2024-01-11,40.07298613,-75.1741907,Motor Vehicle Theft
16.0,2024-05-25,40.01223821,-75.06693892,Thefts
17.0,2024-04-24,39.98778663,-75.24579262,Vandalism/Criminal Mischief
18.0,2024-04-27,39.99512384,-75.1390422,Narcotic / Drug Law Violations
16.0,2024-05-02,39.99687149,-75.11303272,All Other Offenses
13.0,2024-02-28,40.00762442,-75.13618885,All Other Offenses
12.0,2024-05-25,39.97576002,-75.12439074,All Other Offenses
6.0,2024-04-02,40.01625766,-75.07187954,All Other Offenses
17.0,2024-03-05,39.98435869,-75.17700096,Fraud
